filename,samples,basename,quality,noni,tag,cmt,mark,rpk_cnt,hN,hS,hV,hU,mlS,mlV,mlU,h_nz_cnt,h_nz_len,h_nz_frac%,ml_nz_cnt,ml_nz_len,ml_nz_frac%,flags,recordingId,userId,notes
1072_0,127999,1638909.955,0,,,,,620,465,2,153,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b328cacf0f34048ecb23d1,61b320e9cf0f344a0fcb1c96,Švarus
1072_1,127999,1638917.396,0,,,,,619,480,1,138,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b328cacf0f34045dcb23dc,61b320e9cf0f344a0fcb1c96,"idealus, yra daug V"
1072_10,127999,1638918.016,0,,,,,611,499,1,111,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b328cacf0f340939cb2391,61b320e9cf0f344a0fcb1c96,"idealus, yra daug V"
1072_11,127999,1638913.055,0,,,,,606,494,0,112,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b328cacf0f341e08cb23d6,61b320e9cf0f344a0fcb1c96,"idealus, yra daug V"
1072_12,127999,1638914.295,0,,,,,628,517,1,110,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b328cacf0f34b13fcb23d8,61b320e9cf0f344a0fcb1c96,Švarus
1072_13,127999,1638911.195,0,,,,,649,550,2,97,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b328cacf0f3431e4cb23d3,61b320e9cf0f344a0fcb1c96,"EMG ir BW epizodai ties 27500, 100000, šiaip įrašas gana švarus"
1072_14,127999,1638915.536,0,,,,,631,534,2,95,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b328cacf0f346cb0cb23da,61b320e9cf0f344a0fcb1c96,Labai švarus
1072_15,127999,1638914.916,0,,,,,640,553,0,87,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b328cacf0f34ed0ecb23e2,61b320e9cf0f344a0fcb1c96,Švarus
1072_16,127999,1638908.708,0,,,,,605,528,1,76,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b328cacf0f341ca1cb23d0,61b320e9cf0f344a0fcb1c96,"idealus, yra daug V"
1072_17,127999,1638908.084,0,,,,,596,572,1,23,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b328cacf0f3477b6cb23cf,61b320e9cf0f344a0fcb1c96,"idealus, yra daug V"
1072_18,127999,1638906.836,0,,,,,656,635,1,20,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b328cacf0f343ad3cb23ce,61b320e9cf0f344a0fcb1c96,"idealus, keletas V"
1072_19,127999,1638907.46,0,,,,,615,598,1,16,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b328cacf0f34d51dcb239c,61b320e9cf0f344a0fcb1c96,idealus
1072_2,127999,1638913.675,0,,,,,633,502,1,130,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b328cacf0f345251cb23d7,61b320e9cf0f344a0fcb1c96,"Gera kokybė, išskyrus epizodą apie 24000"
1072_3,127999,1638909.332,0,,,,,611,483,2,126,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b328cacf0f34a22ccb23d9,61b320e9cf0f344a0fcb1c96,"idealus, yra daug V"
1072_4,127999,1638912.435,0,,,,,610,483,0,127,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b328cacf0f3419accb23d5,61b320e9cf0f344a0fcb1c96,Švarus
1072_5,127999,1638911.815,0,,,,,610,487,2,121,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b328cacf0f34843bcb23d4,61b320e9cf0f344a0fcb1c96,Švarus
1072_6,127999,1638916.776,0,,,,,616,494,0,122,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b328cacf0f341428cb2397,61b320e9cf0f344a0fcb1c96,Švarus
1072_7,127999,1638918.64,0,,,,,615,499,0,116,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b328cacf0f34f462cb239a,61b320e9cf0f344a0fcb1c96,Švarus
1072_8,127999,1638916.156,0,,,,,651,537,0,114,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b328cacf0f3444e0cb23db,61b320e9cf0f344a0fcb1c96,"idealus, yra daug V"
1072_9,127999,1638910.575,0,,,,,638,525,2,111,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b328cacf0f3476a4cb23d2,61b320e9cf0f344a0fcb1c96,Vienas rimtesnis BW epizodas ties 26000
1073_0,127999,1638974.535,0,,,,,601,600,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2ddfec2750375c60aa29,61cabf69ec2750492360a4fd,"Idomus triukšmų analizei, raumeniniai"
1073_1,127999,1638970.111,0,,,,,572,572,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2de5ec2750828360abbd,61cabf69ec2750492360a4fd,idealus
1074_0,127999,1639451.479,0,,,,,575,481,0,94,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2d6cec27505b5360a886,61cabfa9ec27507e7e60a4fe,"Idomus triukšmų analizei, raumeniniai"
1074_1,127999,1639452.104,0,,,,,587,494,0,93,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2d6cec275082af60a887,61cabfa9ec27507e7e60a4fe,"Įdomus, "
1074_10,127999,1639463.056,0,,,,,638,606,0,32,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2d6cec27506d7560a8aa,61cabfa9ec27507e7e60a4fe,idealus yra S
1074_11,127999,1639459.299,0,,,,,653,626,0,27,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2d6cec2750309560a8a6,61cabfa9ec27507e7e60a4fe,idealus
1074_12,127999,1639459.928,0,,,,,640,626,0,14,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2d6cec2750d42460a8a7,61cabfa9ec27507e7e60a4fe,Švarus
1074_13,127999,1639458.674,0,,,,,647,637,0,10,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2d6cec2750441f60a8a5,61cabfa9ec27507e7e60a4fe,idealus
1074_14,127999,1639460.553,0,,,,,642,633,0,9,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2d6cec27507b4d60a8a8,61cabfa9ec27507e7e60a4fe,idealus
1074_15,127999,1639461.177,0,,,,,656,656,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2d6cec2750505d60a889,61cabfa9ec27507e7e60a4fe,idealus
1074_2,127999,1639452.729,0,,,,,610,517,0,93,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2d6cec2750efd760a8a0,61cabfa9ec27507e7e60a4fe,idealus yra S
1074_3,127999,1639450.85,0,,,,,575,483,0,92,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2d6cec27502cdb60a885,61cabfa9ec27507e7e60a4fe,idealus yra S
1074_4,127999,1639449.6,0,,,,,595,507,2,86,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2d6cec2750986360a883,61cabfa9ec27507e7e60a4fe,idealus yra S
1074_5,127999,1639458.049,0,,,,,636,585,0,51,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2d6cec27503a9060a8a4,61cabfa9ec27507e7e60a4fe,idealus
1074_6,127999,1639462.431,0,,,,,656,617,0,39,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2d6cec2750f36c60a892,61cabfa9ec27507e7e60a4fe,idealus yra S
1074_7,127999,1639464.936,0,,,,,664,625,0,39,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2d6cec275004de60a8ac,61cabfa9ec27507e7e60a4fe,"Švarus, išskyrus trumpą epizodą su EMG"
1074_8,127999,1639461.806,0,,,,,676,640,0,36,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2d6cec27502e9760a8a9,61cabfa9ec27507e7e60a4fe,idealus
1074_9,127999,1639456.175,0,,,,,663,630,2,31,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2d6cec2750eac060a8a1,61cabfa9ec27507e7e60a4fe,"Nedidelis EMG, yra keleta epizodų su BW šuoliais, tikėtina EMA"
1075_0,127999,1640028.703,0,,,,,457,453,4,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2be7ec275051c460a73b,61cac03bec2750e94860a501,"idealus, retas pulsas"
1075_1,127999,1640024.852,0,,,,,514,511,3,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2be7ec275016dd60a741,61cac03bec2750e94860a501,Yra keletas epizodų su BW ir EMG
1075_2,127999,1640017.996,0,,,,,521,520,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2be7ec2750dc0760a744,61cac03bec2750e94860a501,idealus
1075_3,127999,1640019.242,0,,,,,499,498,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2be7ec27502f0260a73f,61cac03bec2750e94860a501,"Švarus, nedidelis BW"
1075_4,127999,1640020.482,0,,,,,497,496,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2be7ec27501bf360a746,61cac03bec2750e94860a501,idealus
1075_5,127999,1640030.539,0,,,,,491,490,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2be7ec2750121660a743,61cac03bec2750e94860a501,"idealus, retas pulsas"
1075_6,127999,1640034.194,0,,,,,454,453,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2be7ec2750e81a60a742,61cac03bec2750e94860a501,"Švarus, išskyrus trumpus  trikdžius poroje vietų"
1075_7,127999,1640019.862,0,,,,,533,533,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61cb2be7ec2750fe7460a73e,61cac03bec2750e94860a501,idealus
1076_0,127999,1641199.904,0,,,,,671,671,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61d9ab82f552314fbc8e85fe,61d9ab03f55231142d8e85e0,idealus
1077_0,127999,1640633.548,0,,,,,599,512,87,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61d9ac01f5523133fe8e8a61,61d9ab50f552314db38e85e2,"Švarus, tik poroje vietų neaišku - lyg tai triukšmas, lyg tai S"
1077_1,127999,1640637.299,0,,,,,587,503,84,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61d9ac01f55231b88e8e8a67,61d9ab50f552314db38e85e2,idealus
1077_10,127999,1640645.58,0,,,,,536,533,3,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61d9ac01f552313e118e8a2e,61d9ab50f552314db38e85e2,idealus
1077_11,127999,1640590.013,2,,,,,610,610,0,0,0,0,0,0,0,0,0,0,0,0,"BAD_QUALITY,FULLY_ANNOTATED_PROFESSIONALLY",61d9ac00f5523105918e8a0d,61d9ab50f552314db38e85e2,
1077_2,127999,1640632.924,0,,,,,592,522,70,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61d9ac01f5523174188e8a60,61d9ab50f552314db38e85e2,idealus
1077_3,127999,1640636.674,0,,,,,596,547,49,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61d9ac01f5523151ef8e8a66,61d9ab50f552314db38e85e2,idealus
1077_4,127999,1640634.173,0,,,,,593,558,35,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61d9ac01f55231315f8e8a62,61d9ab50f552314db38e85e2,idealus
1077_5,127999,1640636.05,0,,,,,593,571,22,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61d9ac01f55231807c8e8a65,61d9ab50f552314db38e85e2,idealus
1077_6,127999,1640632.299,0,,,,,608,592,16,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61d9ac01f5523170488e8a5f,61d9ab50f552314db38e85e2,idealus
1077_7,127999,1640650.27,0,,,,,489,476,13,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61d9ac01f55231a59d8e8a70,61d9ab50f552314db38e85e2,idealus
1077_8,127999,1640634.797,0,,,,,592,583,9,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61d9ac01f55231099a8e8a6a,61d9ab50f552314db38e85e2,idealus
1077_9,127999,1640635.422,0,,,,,597,593,4,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61d9ac01f55231274a8e8a64,61d9ab50f552314db38e85e2,idealus
1078_0,127999,1642011.715,0,,,,,573,573,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f1690c632a3346d10c7a7a,61f16726632a3374780c7a20,"BW yra, bet nedidelis, išskyrus keletą šuolių pradžioje"
1079_0,127999,1642630.518,0,,,,,534,485,0,49,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f169b8632a33cb820c7b65,61f1676d632a33abc40c7a21,
1079_1,127999,1642628.03,0,,,,,541,499,0,42,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f169b7632a333efd0c7b4d,61f1676d632a33abc40c7a21,
1079_10,127999,1642632.378,0,,,,,547,545,0,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f169b8632a3306ce0c7b60,61f1676d632a33abc40c7a21,"Nėra labai švarus, tačiau priskyriau 0"
1079_11,127999,1642634.862,0,,,,,552,551,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f169b8632a33814b0c7bad,61f1676d632a33abc40c7a21,"Vidutinio intensyvumo raumenų triukšmas nuo 38600, 3-5 pikai "
1079_12,127999,1642632.998,0,,,,,544,544,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f169b8632a334d700c7b5c,61f1676d632a33abc40c7a21,Nedideli EMG ir BW
1079_2,127999,1642627.41,0,,,,,542,505,0,37,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f169b8632a33c19e0c7b61,61f1676d632a33abc40c7a21,
1079_3,127999,1642631.138,0,,,,,539,504,0,34,1,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f169b8632a337d280c7b62,61f1676d632a33abc40c7a21,"Labai švarus, beveik visus V priskiria S"
1079_4,127999,1642629.898,0,,,,,560,529,0,31,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f169b8632a33846c0c7b5e,61f1676d632a33abc40c7a21,"Stebimas BW, keletoje vietų išlenda EMG"
1079_5,127999,1642629.274,0,,,,,549,524,0,25,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f169b8632a331d790c7b5f,61f1676d632a33abc40c7a21,"Labai švarus, beveik visus V priskiria S"
1079_6,127999,1642633.618,0,,,,,528,517,0,11,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f169b7632a3365e10c7b42,61f1676d632a33abc40c7a21,
1079_7,127999,1642626.785,0,,,,,580,577,2,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f169b7632a335f480c7b53,61f1676d632a33abc40c7a21,"Nedideli EMG ir BW, ties 113400 trumpas EMA"
1079_8,127999,1642635.482,0,,,,,530,527,0,3,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f169b8632a33b3e90c7bac,61f1676d632a33abc40c7a21,"Gana stabilus įrašas, tačiau nuolat matosi nedidelis raumenų triukšmas"
1079_9,127999,1642626.165,0,,,,,590,588,1,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f169b7632a33b4520c7b52,61f1676d632a33abc40c7a21,"BW nedidelis, bet keletoje vietų su šuoliais"
1080_0,127999,1642460.045,0,,,,,595,568,25,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f16b09632a332ccb0c7d55,61f167fa632a338a460c7a23,"Nedidelis, pastovus BW, nedaug trikdžių"
1080_1,127999,1642455.663,0,,,,,555,551,0,4,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f16b09632a33e57b0c7da7,61f167fa632a338a460c7a23,idealus
1080_10,127999,1642453.164,0,,,,,572,571,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f16b09632a335fae0c7d97,61f167fa632a338a460c7a23,idealus
1080_11,127999,1642452.541,0,,,,,589,588,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f16b09632a33d3640c7d61,61f167fa632a338a460c7a23,idealus
1080_12,127999,1642451.29,0,,,,,549,548,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f16b09632a3357720c7d91,61f167fa632a338a460c7a23,idealus
1080_13,127999,1642455.039,0,,,,,567,567,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f16b09632a33820c0c7d60,61f167fa632a338a460c7a23,"idealus, nedaug triukšmų"
1080_2,127999,1642448.79,0,,,,,610,607,0,3,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f16b09632a3368300c7d92,61f167fa632a338a460c7a23,idealus
1080_3,127999,1642450.038,0,,,,,554,552,0,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f16b09632a333afa0c7da4,61f167fa632a338a460c7a23,idealus
1080_4,127999,1642459.417,0,,,,,581,579,1,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f16b09632a3314920c7d5a,61f167fa632a338a460c7a23,idealus
1080_5,127999,1642458.792,0,,,,,565,563,1,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f16b09632a337be50c7d9f,61f167fa632a338a460c7a23,idealus
1080_6,127999,1642456.291,0,,,,,555,553,1,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f16b09632a334a820c7d59,61f167fa632a338a460c7a23,idealus
1080_7,127999,1642449.414,0,,,,,595,594,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f16b09632a3338210c7d62,61f167fa632a338a460c7a23,idealus
1080_8,127999,1642456.915,0,,,,,557,556,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f16b09632a334a6e0c7d54,61f167fa632a338a460c7a23,vaikšto izolinija
1080_9,127999,1642454.416,0,,,,,591,590,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61f16b09632a3338960c7d96,61f167fa632a338a460c7a23,idealus
1081_0,127999,1643666.287,0,,,,,604,598,6,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe71c7cd448a0bbb134745,61fe667ccd448a855313470d,"įdomi kardiograma, danteliai"
1081_1,127999,1643668.117,0,,,,,650,644,6,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe71c7cd448afc26134747,61fe667ccd448a855313470d,"idealus, vaikšto izolinija"
1081_10,127999,1643661.403,1,,,,,691,690,1,0,0,0,0,0,0,0,0,0,0,0,"BAD_QUALITY,FULLY_ANNOTATED_PROFESSIONALLY",61fe71c7cd448a5734134724,61fe667ccd448a855313470d,"Išlenda visų rūšių triukšmai: BW, EMG, kartais ir EMA"
1081_11,127999,1643663.847,0,,,,,621,620,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe71c7cd448a0336134742,61fe667ccd448a855313470d,"Nuolatinis nedidelis BW, poroje vietų BW šuoliai su EMG pliūpsniais,  yra EMS epizodas"
1081_12,127999,1643669.942,0,,,,,654,653,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe71c7cd448a3508134749,61fe667ccd448a855313470d,vaikšto izolinija
1081_13,127999,1643680.937,0,,,,,627,626,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe71c7cd448a039613475f,61fe667ccd448a855313470d,"idealus, vaikšto izolinija"
1081_14,127999,1643662.627,1,,,,,714,714,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe71c7cd448abbd0134731,61fe667ccd448a855313470d,"Nedidelis EMG per visą įrašą, nemažai BW, yra EMA epizodų"
1081_2,127999,1643679.715,0,,,,,618,612,6,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe71c7cd448a983a13475c,61fe667ccd448a855313470d,"idealus, vaikšto izolinija"
1081_3,127999,1643665.068,0,,,,,599,594,5,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe71c7cd448a8b96134741,61fe667ccd448a855313470d,"įdomi kardiograma, danteliai"
1081_4,127999,1643666.9,0,,,,,625,621,4,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe71c7cd448a718113474c,61fe667ccd448a855313470d,"idealus, vaikšto izolinija"
1081_5,127999,1643662.013,0,,,,,652,649,3,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe71c7cd448a2308134726,61fe667ccd448a855313470d,"idealus, nedaug triukšmų"
1081_6,127999,1643669.334,0,,,,,664,661,3,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe71c7cd448a278e134732,61fe667ccd448a855313470d,"idealus, vaikšto izolinija"
1081_7,127999,1643671.159,0,,,,,666,663,3,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe71c7cd448a57e3134738,61fe667ccd448a855313470d,"idealus, pridėta ML false U"
1081_8,127999,1643668.725,0,,,,,667,665,2,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe71c7cd448a1af0134748,61fe667ccd448a855313470d,idealus
1081_9,127999,1643671.773,0,,,,,644,642,2,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe71c7cd448a3488134739,61fe667ccd448a855313470d,idealus
1082_0,127999,1643240.229,0,,,,,741,741,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe7267cd448a785d134aa4,61fe66b5cd448a02d913470e,"BW be didelių šuolių, keleta epizodų su padidėjusių EMG"
1083_0,127999,1643068.627,0,,,,,608,606,1,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe7334cd448a5406135027,61fe66d9cd448a817c13470f,"Nedidelis EMG per visą įrašą, keletas ryškių BW epizodų"
1083_1,127999,1643065.525,0,,,,,605,604,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe7334cd448ad72913502a,61fe66d9cd448a817c13470f,Nuolatinis silpnas EMG
1083_2,127999,1643069.252,0,,,,,591,590,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe7334cd448a1bcc135033,61fe66d9cd448a817c13470f,"Per visą įrašą matosi silpnas EMG, yra pora epizodų su BW šuoliu"
1083_3,127999,1643064.901,0,,,,,681,681,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe7334cd448a07e613502f,61fe66d9cd448a817c13470f,1638910.575
1084_0,127999,1643069.278,0,,,,,628,616,11,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe7367cd448a6c88135094,61fe66ffcd448a4cef134710,BW ir EMG
1084_1,127999,1643076.946,0,,,,,589,580,9,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe7367cd448a6b581350a0,61fe66ffcd448a4cef134710,Nedidelis BW ir kartais - EMG
1084_10,127999,1643078.2,0,,,,,530,529,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe7367cd448a3bb6135070,61fe66ffcd448a4cef134710,"Kokybė gera, tik keletoje vietų ryškesnis BW, dažnai pastebimas nedidelis EGM"
1084_11,127999,1643073.187,0,,,,,546,546,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe7367cd448a066113508d,61fe66ffcd448a4cef134710,idealus
1084_2,127999,1643077.573,0,,,,,553,545,8,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe7367cd448ad65d13506e,61fe66ffcd448a4cef134710,"Pastovus, bet nedidelis BW (išskyrus fragmentą ties 97500), pasitaiko epizodai su nestipriu EMG"
1084_3,127999,1643074.44,0,,,,,567,560,7,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe7367cd448a7945135099,61fe66ffcd448a4cef134710,idealus
1084_4,127999,1643070.532,1,,,,,594,589,5,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe7367cd448a112a135091,61fe66ffcd448a4cef134710,Gana bjauri vieta ties 14300
1084_5,127999,1643073.813,1,,,,,559,556,3,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe7367cd448af6a6135097,61fe66ffcd448a4cef134710,"Arčiau 0, bet yra keleta pašokinėjančių trumpų atkarpų."
1084_6,127999,1643075.066,0,,,,,556,553,3,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe7367cd448a40b413509b,61fe66ffcd448a4cef134710,Silpnas BW ir EMG
1084_7,127999,1643069.905,0,,,,,588,586,2,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61fe7367cd448a2cd6135092,61fe66ffcd448a4cef134710,Nedidelis BW ir labai silpnas EMG
